sample_id,split,label,source_dataset,blur_score_px,occlusion_ratio,illumination_entropy_bits,quality_flag
train/fall/people(272).jpg,train,fall,leeds_millennium,9.26,0.002,7.628,False
train/fall/people(2724).jpg,train,fall,leeds_millennium,3.89,0.000,7.687,False
train/fall/people(2728).jpg,train,fall,leeds_millennium,4.09,0.000,7.715,False
train/fall/people(2742).jpg,train,fall,leeds_millennium,3.80,0.212,7.437,False
train/fall/people(275).jpg,train,fall,leeds_millennium,6.06,0.012,7.636,False
train/fall/people(2752).jpg,train,fall,leeds_millennium,2.42,0.002,7.731,False
train/fall/people(2756).jpg,train,fall,leeds_millennium,3.74,0.002,7.734,False
train/fall/people(2766).jpg,train,fall,leeds_millennium,7.89,0.000,7.649,False
train/fall/people(278).jpg,train,fall,leeds_millennium,5.18,0.335,6.160,False
train/fall/people(2784).jpg,train,fall,leeds_millennium,6.91,0.035,7.505,False
train/fall/people(2785).jpg,train,fall,leeds_millennium,6.67,0.000,7.405,False
train/fall/people(2786).jpg,train,fall,leeds_millennium,9.89,0.019,7.268,False
train/fall/people(2792).jpg,train,fall,leeds_millennium,3.56,0.109,7.520,False
train/fall/people(2796).jpg,train,fall,leeds_millennium,5.98,0.000,7.532,False
train/fall/people(2798).jpg,train,fall,leeds_millennium,6.55,0.000,7.228,False
train/fall/people(280).jpg,train,fall,leeds_millennium,6.41,0.000,7.779,False
train/fall/people(2800).jpg,train,fall,leeds_millennium,6.08,0.013,7.115,False
train/fall/people(2804).jpg,train,fall,leeds_millennium,4.84,0.007,7.727,False
train/fall/people(2805).jpg,train,fall,leeds_millennium,5.39,0.006,7.516,False
train/fall/people(2808).jpg,train,fall,leeds_millennium,3.20,0.245,7.492,False
train/fall/people(2810).jpg,train,fall,leeds_millennium,11.08,0.013,7.462,False
train/fall/people(2812).jpg,train,fall,leeds_millennium,2.76,0.092,7.879,False
train/fall/people(2814).jpg,train,fall,leeds_millennium,4.77,0.000,7.724,False
train/fall/people(2819).jpg,train,fall,leeds_millennium,2.71,0.045,7.472,False
train/fall/people(2825).jpg,train,fall,leeds_millennium,4.43,0.000,7.517,False
train/fall/people(2827).jpg,train,fall,leeds_millennium,6.83,0.036,7.805,False
train/fall/people(283).jpg,train,fall,leeds_millennium,7.28,0.000,7.421,False
train/fall/people(2831).jpg,train,fall,leeds_millennium,5.17,0.104,7.708,False
train/fall/people(2832).jpg,train,fall,leeds_millennium,4.32,0.022,7.878,False
train/fall/people(2833).jpg,train,fall,leeds_millennium,3.07,0.000,7.749,False
train/fall/people(2836).jpg,train,fall,leeds_millennium,5.43,0.194,7.564,False
train/fall/people(284).jpg,train,fall,leeds_millennium,5.03,0.000,7.358,False
train/fall/people(2843).jpg,train,fall,leeds_millennium,2.96,0.000,7.573,False
train/fall/people(2846).jpg,train,fall,leeds_millennium,5.05,0.000,7.418,False
train/fall/people(2850).jpg,train,fall,leeds_millennium,5.23,0.000,7.352,False
train/fall/people(2851).jpg,train,fall,leeds_millennium,6.30,0.053,7.655,False
train/fall/people(2857).jpg,train,fall,leeds_millennium,4.92,0.000,7.412,False
train/fall/people(2862).jpg,train,fall,leeds_millennium,5.16,0.004,6.765,False
train/fall/people(2863).jpg,train,fall,leeds_millennium,5.25,0.004,7.842,False
train/fall/people(2873).jpg,train,fall,leeds_millennium,6.64,0.000,7.520,False
train/fall/people(2874).jpg,train,fall,leeds_millennium,8.84,0.000,7.759,False
train/fall/people(2878).jpg,train,fall,leeds_millennium,4.00,0.082,7.700,False
train/fall/people(2879).jpg,train,fall,leeds_millennium,3.13,0.072,7.545,False
train/fall/people(2882).jpg,train,fall,leeds_millennium,5.51,0.107,7.834,False
train/fall/people(2883).jpg,train,fall,leeds_millennium,9.27,0.000,7.205,False
train/fall/people(2885).jpg,train,fall,leeds_millennium,5.14,0.000,7.706,False
train/fall/people(2888).jpg,train,fall,leeds_millennium,4.49,0.026,7.463,False
train/fall/people(2890).jpg,train,fall,leeds_millennium,6.59,0.026,7.833,False
train/fall/people(2893).jpg,train,fall,leeds_millennium,3.50,0.001,7.632,False
train/fall/people(2896).jpg,train,fall,leeds_millennium,6.93,0.000,7.554,False
train/fall/people(2903).jpg,train,fall,leeds_millennium,9.87,0.006,7.570,False
train/fall/people(2904).jpg,train,fall,leeds_millennium,4.38,0.000,7.506,False
train/fall/people(2911).jpg,train,fall,leeds_millennium,3.24,0.002,7.662,False
train/fall/people(2918).jpg,train,fall,leeds_millennium,10.71,0.009,7.313,False
train/fall/people(2920).jpg,train,fall,leeds_millennium,7.54,0.000,6.928,False
train/fall/people(2925).jpg,train,fall,leeds_millennium,7.44,0.021,7.297,False
train/fall/people(293).jpg,train,fall,leeds_millennium,5.23,0.000,7.276,False
train/fall/people(2931).jpg,train,fall,leeds_millennium,8.52,0.000,6.847,False
train/fall/people(2933).jpg,train,fall,leeds_millennium,4.11,0.005,7.763,False
train/fall/people(2944).jpg,train,fall,leeds_millennium,7.07,0.003,7.471,False
train/fall/people(2951).jpg,train,fall,leeds_millennium,5.66,0.012,7.752,False
train/fall/people(2952).jpg,train,fall,leeds_millennium,5.66,0.012,7.752,False
train/fall/people(2955).jpg,train,fall,leeds_millennium,5.47,0.016,7.694,False
train/fall/people(297).jpg,train,fall,leeds_millennium,5.78,0.000,7.651,False
train/fall/people(2975).jpg,train,fall,leeds_millennium,3.58,0.001,7.710,False
train/fall/people(2989).jpg,train,fall,leeds_millennium,3.12,0.018,7.621,False
train/fall/people(2995).jpg,train,fall,leeds_millennium,9.06,0.000,7.588,False
train/fall/people(2997).jpg,train,fall,leeds_millennium,4.89,0.029,7.780,False
train/fall/people(30).jpg,train,fall,leeds_millennium,3.66,0.000,7.573,False
train/fall/people(3002).jpg,train,fall,leeds_millennium,5.83,0.025,7.791,False
train/fall/people(3004).jpg,train,fall,leeds_millennium,7.33,0.071,7.421,False
train/fall/people(3010).jpg,train,fall,leeds_millennium,4.36,0.003,6.882,False
train/fall/people(3020).jpg,train,fall,leeds_millennium,17.06,0.000,6.277,True
train/fall/people(3039).jpg,train,fall,leeds_millennium,7.35,0.000,7.661,False
train/fall/people(3040).jpg,train,fall,leeds_millennium,3.20,0.002,7.574,False
train/fall/people(3041).jpg,train,fall,leeds_millennium,6.35,0.000,7.380,False
train/fall/people(3043).jpg,train,fall,leeds_millennium,6.67,0.001,7.803,False
train/fall/people(3044).jpg,train,fall,leeds_millennium,4.03,0.026,7.373,False
train/fall/people(3051).jpg,train,fall,leeds_millennium,4.89,0.001,7.780,False
train/fall/people(3057).jpg,train,fall,leeds_millennium,9.00,0.037,7.302,False
train/fall/people(3059).jpg,train,fall,leeds_millennium,3.24,0.000,7.593,False
train/fall/people(3061).jpg,train,fall,leeds_millennium,4.51,0.130,7.758,False
train/fall/people(3062).jpg,train,fall,leeds_millennium,5.43,0.000,7.075,False
train/fall/people(3073).jpg,train,fall,leeds_millennium,4.54,0.001,7.843,False
train/fall/people(3078).jpg,train,fall,leeds_millennium,4.72,0.000,7.739,False
train/fall/people(3082).jpg,train,fall,leeds_millennium,4.11,0.017,7.710,False
train/fall/people(3088).jpg,train,fall,leeds_millennium,4.28,0.001,6.343,False
train/fall/people(3105).jpg,train,fall,leeds_millennium,4.79,0.047,7.748,False
train/fall/people(3108).jpg,train,fall,leeds_millennium,6.97,0.000,7.237,False
train/fall/people(3109).jpg,train,fall,leeds_millennium,4.40,0.028,7.606,False
train/fall/people(3111).jpg,train,fall,leeds_millennium,8.82,0.031,7.218,False
train/fall/people(3124).jpg,train,fall,leeds_millennium,5.49,0.000,7.598,False
train/fall/people(3125).jpg,train,fall,leeds_millennium,6.69,0.000,7.157,False
train/fall/people(3130).jpg,train,fall,leeds_millennium,7.92,0.000,7.505,False
train/fall/people(3133).jpg,train,fall,leeds_millennium,5.04,0.043,6.899,False
train/fall/people(3142).jpg,train,fall,leeds_millennium,5.03,0.098,7.329,False
train/fall/people(3144).jpg,train,fall,leeds_millennium,3.46,0.039,7.610,False
train/fall/people(3146).jpg,train,fall,leeds_millennium,4.35,0.002,7.569,False
train/fall/people(3155).jpg,train,fall,leeds_millennium,7.01,0.058,7.717,False
train/fall/people(3157).jpg,train,fall,leeds_millennium,2.95,0.037,7.843,False
train/fall/people(3160).jpg,train,fall,leeds_millennium,4.33,0.000,7.628,False
train/fall/people(3161).jpg,train,fall,leeds_millennium,6.59,0.003,7.453,False
train/fall/people(3166).jpg,train,fall,leeds_millennium,4.07,0.013,7.895,False
train/fall/people(3169).jpg,train,fall,leeds_millennium,4.13,0.010,7.735,False
train/fall/people(3171).jpg,train,fall,leeds_millennium,5.83,0.022,7.452,False
train/fall/people(3174).jpg,train,fall,leeds_millennium,5.12,0.002,6.975,False
train/fall/people(3187).jpg,train,fall,leeds_millennium,8.17,0.001,7.487,False
train/fall/people(3189).jpg,train,fall,leeds_millennium,4.61,0.000,7.634,False
train/fall/people(3192).jpg,train,fall,leeds_millennium,2.60,0.101,7.655,False
train/fall/people(3193).jpg,train,fall,leeds_millennium,6.07,0.001,6.877,False
train/fall/people(3208).jpg,train,fall,leeds_millennium,7.89,0.605,5.727,True
train/fall/people(3210).jpg,train,fall,leeds_millennium,12.16,0.000,6.923,False
train/fall/people(3216).jpg,train,fall,leeds_millennium,5.90,0.142,6.930,False
train/fall/people(3218).jpg,train,fall,leeds_millennium,10.00,0.000,7.439,False
train/fall/people(3222).jpg,train,fall,leeds_millennium,3.90,0.039,7.586,False
train/fall/people(3231).jpg,train,fall,leeds_millennium,3.85,0.065,7.522,False
train/fall/people(3233).jpg,train,fall,leeds_millennium,3.13,0.000,7.483,False
train/fall/people(3238).jpg,train,fall,leeds_millennium,5.48,0.013,7.683,False
train/fall/people(3240).jpg,train,fall,leeds_millennium,5.53,0.028,7.623,False
train/fall/people(3242).jpg,train,fall,leeds_millennium,4.97,0.000,7.694,False
train/fall/people(3245).jpg,train,fall,leeds_millennium,3.22,0.001,7.500,False
train/fall/people(3246).jpg,train,fall,leeds_millennium,12.20,0.000,6.928,False
train/fall/people(3247).jpg,train,fall,leeds_millennium,3.54,0.003,7.604,False
train/fall/people(3248).jpg,train,fall,leeds_millennium,4.03,0.019,7.815,False
train/fall/people(3249).jpg,train,fall,leeds_millennium,6.18,0.030,7.841,False
train/fall/people(3252).jpg,train,fall,leeds_millennium,7.61,0.042,7.735,False
train/fall/people(3253).jpg,train,fall,leeds_millennium,3.46,0.093,7.595,False
train/fall/people(3256).jpg,train,fall,leeds_millennium,5.55,0.001,7.813,False
train/fall/people(3268).jpg,train,fall,leeds_millennium,5.84,0.071,7.418,False
train/fall/people(3270).jpg,train,fall,leeds_millennium,3.17,0.015,7.256,False
train/fall/people(3271).jpg,train,fall,leeds_millennium,4.64,0.016,7.771,False
train/fall/people(3273).jpg,train,fall,leeds_millennium,7.71,0.090,7.744,False
train/fall/people(3274).jpg,train,fall,leeds_millennium,5.92,0.000,7.672,False
train/fall/people(3275).jpg,train,fall,leeds_millennium,8.37,0.022,7.310,False
train/fall/people(3279).jpg,train,fall,leeds_millennium,5.75,0.597,4.497,True
train/fall/people(328).jpg,train,fall,leeds_millennium,5.50,0.000,7.505,False
train/fall/people(3280).jpg,train,fall,leeds_millennium,7.23,0.017,7.496,False
train/fall/people(3286).jpg,train,fall,leeds_millennium,4.67,0.000,7.481,False
train/fall/people(3289).jpg,train,fall,leeds_millennium,7.72,0.002,7.398,False
train/fall/people(3291).jpg,train,fall,leeds_millennium,3.94,0.000,7.624,False
train/fall/people(3292).jpg,train,fall,leeds_millennium,6.25,0.014,7.475,False
train/fall/people(3296).jpg,train,fall,leeds_millennium,9.00,0.000,6.634,False
train/fall/people(3297).jpg,train,fall,leeds_millennium,7.38,0.000,6.411,False
train/fall/people(3299).jpg,train,fall,leeds_millennium,9.21,0.000,7.174,False
train/fall/people(330).jpg,train,fall,leeds_millennium,3.30,0.011,7.752,False
train/fall/people(3303).jpg,train,fall,leeds_millennium,8.66,0.015,7.797,False
train/fall/people(3305).jpg,train,fall,leeds_millennium,3.28,0.025,6.903,False
train/fall/people(3307).jpg,train,fall,leeds_millennium,3.76,0.008,7.479,False
train/fall/people(331).jpg,train,fall,leeds_millennium,3.30,0.090,7.692,False
train/fall/people(3311).jpg,train,fall,leeds_millennium,5.98,0.015,7.493,False
train/fall/people(3313).jpg,train,fall,leeds_millennium,7.40,0.019,7.499,False
train/fall/people(3314).jpg,train,fall,leeds_millennium,6.23,0.409,6.203,True
train/fall/people(3315).jpg,train,fall,leeds_millennium,3.54,0.000,7.674,False
train/fall/people(3317).jpg,train,fall,leeds_millennium,3.10,0.026,7.861,False
train/fall/people(3319).jpg,train,fall,leeds_millennium,9.29,0.106,7.572,False
train/fall/people(3320).jpg,train,fall,leeds_millennium,7.06,0.042,7.550,False
train/fall/people(3322).jpg,train,fall,leeds_millennium,6.03,0.002,6.928,False
train/fall/people(3327).jpg,train,fall,leeds_millennium,6.01,0.433,6.121,True
train/fall/people(3330).jpg,train,fall,leeds_millennium,6.14,0.000,7.746,False
train/fall/people(3336).jpg,train,fall,leeds_millennium,4.89,0.002,7.825,False
train/fall/people(3337).jpg,train,fall,leeds_millennium,12.30,0.621,5.054,True
train/fall/people(3338).jpg,train,fall,leeds_millennium,8.87,0.000,7.030,False
train/fall/people(3339).jpg,train,fall,leeds_millennium,4.16,0.099,6.728,False
train/fall/people(3347).jpg,train,fall,leeds_millennium,9.24,0.000,7.091,False
train/fall/people(3350).jpg,train,fall,leeds_millennium,2.62,0.011,7.732,False
train/fall/people(3351).jpg,train,fall,leeds_millennium,4.99,0.000,7.018,False
train/fall/people(3352).jpg,train,fall,leeds_millennium,2.66,0.021,7.940,False
train/fall/people(3356).jpg,train,fall,leeds_millennium,7.13,0.002,7.595,False
train/fall/people(3357).jpg,train,fall,leeds_millennium,8.35,0.001,7.573,False
train/fall/people(3365).jpg,train,fall,leeds_millennium,7.13,0.114,7.091,False
train/fall/people(337).jpg,train,fall,leeds_millennium,4.98,0.000,7.708,False
train/fall/people(3372).jpg,train,fall,leeds_millennium,7.16,0.011,7.329,False
train/fall/people(3375).jpg,train,fall,leeds_millennium,1.75,0.004,7.815,False
train/fall/people(3377).jpg,train,fall,leeds_millennium,6.77,0.000,7.151,False
train/fall/people(3382).jpg,train,fall,leeds_millennium,6.44,0.025,7.507,False
train/fall/people(3384).jpg,train,fall,leeds_millennium,3.55,0.006,7.762,False
train/fall/people(3385).jpg,train,fall,leeds_millennium,4.92,0.004,7.590,False
train/fall/people(3388).jpg,train,fall,leeds_millennium,4.79,0.024,7.482,False
train/fall/people(3389).jpg,train,fall,leeds_millennium,5.53,0.009,6.364,False
train/fall/people(3395).jpg,train,fall,leeds_millennium,6.08,0.002,7.645,False
train/fall/people(3398).jpg,train,fall,leeds_millennium,5.95,0.018,7.609,False
train/fall/people(3399).jpg,train,fall,leeds_millennium,6.34,0.002,7.773,False
train/fall/people(3406).jpg,train,fall,leeds_millennium,5.63,0.000,7.314,False
train/fall/people(3410).jpg,train,fall,leeds_millennium,6.78,0.002,7.250,False
train/fall/people(3411).jpg,train,fall,leeds_millennium,2.74,0.028,7.787,False
train/fall/people(3412).jpg,train,fall,leeds_millennium,7.35,0.016,7.283,False
train/fall/people(3417).jpg,train,fall,leeds_millennium,3.23,0.030,7.549,False
train/fall/people(342).jpg,train,fall,leeds_millennium,7.62,0.025,7.504,False
train/fall/people(3421).jpg,train,fall,leeds_millennium,4.77,0.001,7.595,False
train/fall/people(3426).jpg,train,fall,leeds_millennium,6.17,0.000,7.540,False
train/fall/people(3431).jpg,train,fall,leeds_millennium,11.28,0.007,6.529,False
train/fall/people(3433).jpg,train,fall,leeds_millennium,8.35,0.008,7.105,False
train/fall/people(3434).jpg,train,fall,leeds_millennium,6.84,0.000,7.610,False
train/fall/people(3437).jpg,train,fall,leeds_millennium,5.95,0.003,7.721,False
train/fall/people(3438).jpg,train,fall,leeds_millennium,5.48,0.000,7.584,False
train/fall/people(344).jpg,train,fall,leeds_millennium,5.72,0.005,7.603,False
train/fall/people(3440).jpg,train,fall,leeds_millennium,8.57,0.001,7.530,False
train/fall/people(3442).jpg,train,fall,leeds_millennium,5.82,0.002,7.641,False
train/fall/people(3443).jpg,train,fall,leeds_millennium,6.03,0.012,7.598,False
train/fall/people(3454).jpg,train,fall,leeds_millennium,7.33,0.014,7.439,False
train/fall/people(3455).jpg,train,fall,leeds_millennium,6.93,0.046,7.524,False
train/fall/people(3456).jpg,train,fall,leeds_millennium,6.59,0.000,7.742,False
train/fall/people(3465).jpg,train,fall,leeds_millennium,8.32,0.163,7.569,False
train/fall/people(3466).jpg,train,fall,leeds_millennium,2.96,0.016,7.584,False
train/fall/people(3467).jpg,train,fall,leeds_millennium,4.18,0.030,7.670,False
train/fall/people(3469).jpg,train,fall,leeds_millennium,8.35,0.007,6.778,False
train/fall/people(3470).jpg,train,fall,leeds_millennium,4.51,0.006,7.554,False
train/fall/people(3471).jpg,train,fall,leeds_millennium,5.36,0.086,7.256,False
train/fall/people(3475).jpg,train,fall,leeds_millennium,5.40,0.000,7.566,False
train/fall/people(3477).jpg,train,fall,leeds_millennium,3.92,0.003,7.626,False
train/fall/people(3482).jpg,train,fall,leeds_millennium,5.64,0.003,7.377,False
train/fall/people(3483).jpg,train,fall,leeds_millennium,13.24,0.000,7.527,False
train/fall/people(3484).jpg,train,fall,leeds_millennium,4.19,0.060,7.768,False
train/fall/people(3487).jpg,train,fall,leeds_millennium,7.88,0.009,7.050,False
train/fall/people(349).jpg,train,fall,leeds_millennium,6.13,0.040,7.462,False
train/fall/people(3490).jpg,train,fall,leeds_millennium,4.59,0.040,7.556,False
train/fall/people(3491).jpg,train,fall,leeds_millennium,3.73,0.024,7.689,False
train/fall/people(3496).jpg,train,fall,leeds_millennium,4.24,0.008,7.419,False
train/fall/people(3498).jpg,train,fall,leeds_millennium,28.66,0.000,5.958,True
train/fall/people(350).jpg,train,fall,leeds_millennium,4.21,0.000,7.230,False
train/fall/people(3500).jpg,train,fall,leeds_millennium,16.06,0.318,6.762,True
train/fall/people(3501).jpg,train,fall,leeds_millennium,18.31,0.003,7.132,True
train/fall/people(3502).jpg,train,fall,leeds_millennium,14.66,0.007,7.715,False
train/fall/people(3506).jpg,train,fall,leeds_millennium,12.79,0.023,7.659,False
